NU_INSCRICAO,NU_NOTA_MT
9ddd5a166c6c32e390e4f439437e444546df1187,20.878
8c8cd6bda53fdd340de2c63fb5d4efc54a7922de,456.5020000000002
f6554ffa8707a96d87ac0a3dc3380505dbe25dea,500.2269792756335
be93a3a5cc2fb1ddb9d47ad74f85331b75348778,421.3889999999998
689b58e47a677df619a3ff52d548b7248d7659ae,22.295
0a80c4d2e908eaa854b6c500ea28ae09e491a823,20.878
b0d03f4d46aa50849796dd95473755112c1fe26b,456.6690000000001
02f3fc0644c3a974b1ec0dcf6687f78d5a000d58,427.24700000000024
fd4666997792a70aa3116ea109dd8b756f5b2135,11.783
a54ddb5376fdacf5cd1f0d1add5ded62330342b6,460.0359792756341
28f15b94a9475a6ee13da565eca0c6afd162c4b8,462.2169585512682
1bceec9f2b9439b2ba4733e3527da7d5063df496,401.36200000000014
2dfad9a8c00252be6dee24e3377e0ae4e57f2d06,8.163
9b48a44fbc521e33f99bcecdcc96ffc598e6e632,429.788
9f857ceeebe43dddaaf84f944c3c94a664ff2bda,508.684
630b1e2b3adcf90f1c930cad9e871b174cf12c1a,8.163
fc0624bcc7e605b2d20a3a16857675498491654e,476.9789999999997
5f0ab4a373e3558a29da52aff2b1d4cf7fde4404,31.342
6860ba98c2c65893de299e4755087d5d6b6a6033,496.2490000000001
70130a38cbf5e620b6ab5122bd69566791902b7e,29.059
930383c9037251c38e40ad9843534cd98c91a0e7,20.621000000000002
4f2370175e8559143c43b30788b65260884ea2f9,457.71899999999994
b82ad5b2113a68659252db9051093cc05087a38b,26.737000000000002
837c933e6e8b380e440024abe3eb4ce9a7ad6315,467.38699999999983
478cf2c66a99d0106080fd93fff65c9a56b04453,8.155
2211d854bb3e5dc2d5fc07f73066e41d3a5693dc,466.11300000000006
1ebb9d6032291ece52576d2d08192d9b2b99f454,737.2280000000002
d958d954eecd475a0531335ec908bdaba301921e,453.9079999999999
14bd9da1a22b6ce55c9ffbc04f9f6bc40333d4d1,416.72899999999964
ec522885b9a426515641c1c67a5528e18f14bf5a,22.913999999999998
69c2149031d76ac0451f02e2c9d0de205806a07a,8.155
3834a3cc23a38eccc9189e8bee7ee358b75fd635,413.59100000000007
d5b79ab72ba5a5aa8bf3d9fe16bae73e39b9dde5,510.1089792756338
ef49c026fc5471e8c1b56e3fb2419b946a33c76d,448.45189637817026
9374367408d6d3a00bd23fafb447f0fe9800b278,488.3359999999999
f2cbaa558fdbbf3d649ae65ef94a9d04b37fa58a,8.163
c8cf85985775108a962f206bbc07f9b96edf577d,500.2449999999998
fd2be6be460aeba8ad01303ec1c734b3ce6f9e68,24.869
22c4abf2162ac430458742f60e265835362dc7d3,24.358
e4220a05813204f233d232a847cf24d60fc460c0,539.594
bc94527b84d81f7092c3694e357b02eccad91f1d,21.61
66a58d3b1020e10bb366884a26853f1d267bf42a,440.50599999999974
83b2bbe9efb5a5e8eab5c46d2c673f543fc8d39b,443.05400000000014
d084e1c3d7146dbef3c6481a96359948bf91d7db,524.6459999999998
9888d8f325173fc4f4bac14903ac7b770478e1a4,22.913999999999998
da3e65bf356c83ae8b3d572a791a96b8dfdaae63,515.3589999999998
261b29785844821814715b52511dbe7bc6905168,505.41997927563403
cf9a14508e8ca7b8b1d655e3d9dac3c7f6cddc94,28.679000000000002
f2ef13cfcdc3cef6ed5b3bf69ea1410b865d1fc1,449.1909999999999
8883c8649e0df6462c6f4a06ea6e9595149bf6ac,416.2519999999999
cc1e3f6d30dfaf8b21834c0ecfe0b773b4092cf4,506.69699999999983
2aee59a8709e9bbf7de39903fe1172fd948e44c1,566.2729792756344
cf71722a9c4e583c4931ebc390cfe917e63e80c1,518.217958551268
77b20dfbf4075cf839105980792b7298380acabb,27.193
ec3d4ba8f80c75414b4e87994cf0058ae2b1fce3,8.163
39905ee60f2cfbd2c06e6af96595c470ccf74d3e,432.709
0c7978c01fb8fcf7c0d48935c0d66410d8ee2c2f,8.163
0e326387495f24745d2bc6110ac18f3580e56290,536.3739999999997
f94f945618e9047bdde48cc06cc7a6e0af719a37,410.466
0dcb5c89c0eb43936e7f1366f1dc76fec085d040,466.93900000000025
3d4c1727853053cb5eb4d407b22396e314509d86,12.46
580063acdd223dad07639900466c199c7ec6de6f,451.634
265f10f7456631dec2915feb97ca6b706d8afb34,445.7689999999997
f28551fb5c2f0ba556ba947fc5aeb5d946d7e003,523.7860000000001
5085085c3fb8ffdb2c6c30fb66fa17f56f0d95d4,12.46
c60905dd75c5c4ea022000a0d832d19e7b1de7d9,487.41695855126835
6d599c950879cc9667cc49f0bc52ba4868387962,11.783
7ff56884aabc69f1d8b14577a6407ac705d35620,411.02600000000007
68199e9559d14e9d3619b1d9d5c2ec12aaba571d,514.0949999999999
f77f4a3f4a4174bd6d5f0127b09b3a9436afbc99,28.101999999999997
421ae8bdf8fcfbd12912424dc6b99843ff81f50e,8.163
3388ba2455af7dba1afc8be01e9ef9aa3cd5b992,450.4850000000001
424bdb568028c00e963fc710f7a31107978feb84,425.6039999999999
9fc249e4d6dece656c8796d34208d45dc535c3a7,557.5260000000001
827c808e5a3d17b81cd7cb9434f92b276416a39e,450.1139999999998
3b14b7a79a33800100b57153088a4658c2979c57,456.889
5916e2530308e5ce4602179367a5372a5f5135e2,445.24795855126825
a5880689fa0d7e2b80596a17c3f6a9e85439d398,490.2039792756342
c8cf5c4159c454809b801ea438db3974e8242c7b,506.0759585512681
77bc9ff2fdd54be8bebaa4eae19fed3c6c6b3955,655.0460000000002
19b8b06263c22bc148bd3e79ced71751b0462f67,26.834
68043cf6df7116c4fbe9e8c461155a79d1149997,495.75500000000017
ffbf2b9497516c22da904a5736fef527ba8b868f,473.94100000000014
5001def5a54c7352a7f5efe6ca553cddeca44e73,492.88195855126816
3c0db6da5f1639ebd267f63eaf86ac8569a8527f,549.7139999999998
c69d18e6e6b386e2e1592648d9e2366de5f64c06,21.701000000000004
c57a918711e5f9909c06865804a1cc13ccb38936,429.66195855126784
d43c8bc37d22f63102d62317b61cbcdb1331054c,566.514
373440621611720645f51dbbada979c89bb14cd9,474.4539999999997
6cb9ea06bba586157fee26eb9d3642894fd55b43,446.08399999999995
b6ec42121f5e7659aa01f3ebe1d18e02b74b3a7a,25.028000000000002
84db81d48417a1f9bef9a5b72a0eb395b5a9846e,479.95087565380425
36f872f6120d768d0659a8dc67903c0ebf85f7e1,414.91700000000003
6eac66cd9ec970d8887a7df2ed69c132b8049521,28.293000000000003
194268c39d944ac4b3930c2c0bd8342c15773ad0,8.163
32ecd1831c2972d2e350967d4c96614030d9c2e6,446.36400000000015
d6ee1053b27c4c184f9f5dc8c804c99f204a32dc,31.758999999999997
9f9fc9c670143177022b7ea79292186768fb3849,425.302
fe8333dd7a48c2c6da19394b93e6413b2d969588,718.2310000000001
993bbc66f81ddc13f9b4c47931ab71f5c472f0d6,532.7839792756339
e7155d360d9614f96d8f28af8cebee412228e753,474.16799999999995
8bc5a02113c1d872fd3d7c745df40e622400e51a,621.3809999999999
2900ff93d1f83e953e0b7abdfa3fb081366c967c,26.177
e3674c21fa2357713f79e3e228580d7a772c62ca,530.563
7c8d53c9ecdb67403aa3a048a3d91f076934b160,25.028000000000002
406d38e4421757935a3e7898f767a98c306e4015,27.631999999999998
9aa4a411cd914b73b9d2843d50f7796dad1c0969,449.4210000000003
061ec45bddd19204b4ed9e1cc794b116aaffcd97,604.0979792756339
a90881337238e2cea4c2ce693aa1b6bb8dc3e23d,477.678979275634
0cae68bb07813f6be4f476c21d699c697cb479d9,12.329
1ab6ff506119fe0fb2b17147c7019e7419a4be14,452.7349999999999
83400bcebb04d1605ad7d37568b1bf4bde04b494,457.4349378269024
54899865c8bed8eb4d54c8d4c8ae09a30864290c,655.8459999999998
63e7e834e16f11029f62736780b3a101cac5e5f8,568.3879999999999
dc7a06efb8feb5e397b1d57d5478e2965322e80e,454.5709999999999
625786c698ec763a4dbba2978876dacf605d42c8,20.787
8ba8d9f7e4d980b58556226d906e2236659cda4f,422.28900000000016
db1b380fa7e57e26a6aaf292a1ce10cd88be4d5c,11.74
ef52f1830fe4acb0d7ce223353a239b3fac81925,408.95899999999995
873ca0475258c0454ff969ff7f8b779c30729f48,448.49100000000027
43d7bd465f67853f09b8ea211afa8cba29d6452a,411.96799999999973
0495f3de4b62dd3864b46d99dd94d2cac5ee30e5,410.6339999999998
691a5440a2e6406b5444e5322ca44e06ccb3ddf6,538.9920000000003
49a9e7f2baa21147daed25a03be27ef0d785cdaf,412.55600000000015
f9f2a8ef22a9ca0df9043d97f8091821346f7efa,566.44
2c2e3ea8b9a1097ce7a9330a386a2b32b4693317,571.8059792756341
97854c6bc17f30f476dc404dc3e74bda38afb8ba,28.208000000000002
c57e5c73a18d895c0d10f18f4ca74d5073c16698,506.08799999999997
2ed840bcb61092680e034399b5b638d6492e146e,29.933999999999997
20eaf4dfc827e8fa9f3fc7d7c7b7ba1c66e4fba7,461.5160000000004
1a4a30ccca625947b0d2a60f25702e8066320f5c,11.96
291eda98ff5f826d1adeec3ce1efc385ece76e7c,411.4650000000001
a976f1e8f9ba929071999ca384edb2f2bd0e0026,437.2369585512679
fe944ad10aedde4f5e27c0db435fd4bd65a12dc3,8.163
601eb56c4870e7f3ce567bef879997434fab6978,439.17999999999995
195b20dc6c758d0fb1709ceeb16fff1be40ba63c,471.1929378269022
8d2007f35400585b1a23535658a56e3f56deae16,558.0839792756339
504fb778c3000f0f74c49d28a157ef535df7b26e,465.31600000000026
41486a1936312d298dd64860a5d146bbe6e1f6ad,443.94599999999974
9b451f12c10f88c290d1c4f6e84bf4d12094e8d1,8.163
eaf79174460e09e7653d588de06f97e1bbd42138,532.688
cd62a1fa1eb574a4ec4ec390d3510e65db72e1ad,432.709
2181b6cd1a507e4be28b56bc22a49fc0c508891f,496.2709999999999
5cf539ec5fbefdd7e36c73555623aef55261b30a,630.2969999999999
cfcaab878786f9216a4d8433f2a46bad9276aee4,496.0679585512683
1b24de7ad1184ad4a97f373e876b96eea61c6b17,512.7720000000004
c261830482fb017b2cca67da0781f4b8b8d83187,26.861000000000004
62add403579d50fbee420593bd16447b10679b89,504.19199999999995
d8e056958f364d9b9abc8cd7d7e464341655e324,28.250999999999994
e00b16108ae0577000f16ced5a92205b35879b17,439.74299999999994
578b34d9c52218727f025eeeb7e9ece099e7962e,22.913999999999998
91011d06f4c11199a3ae872aacadadd7d5d75f1c,24.762999999999998
139838127162e6aa92bebbc5651e0472286a0619,8.163
3c4914af467ac58e125a45a078ab6cd43e13b655,428.4600000000001
2a325c32daf5b142cb0312bd9bc7b97ab6dc2fd8,430.96100000000007
df7d7db821755b6e9a024a3cebe06b8155d9c708,431.7650000000002
8134453bc66345ba09033fc2118df694fa6a5299,466.50387565380413
6e3fa5e6dd0bf71c8fb50f78c463e3b69ac0a00b,503.55000000000007
b04d55df23021bca201b74ffe2e63ea7f2449877,470.4748756538044
3f318550fb1494cc6160d1e031ae29ac2fc065aa,455.49295855126815
ef77de8ef635260390a3261262869ca5c6135f59,22.666999999999998
2dd2c7b4d6c1a00daa2ec9d46085f48d3597d8e2,26.737000000000002
c7cc0461b2c741ae81ee815a975dc6b9e514875c,451.6869792756339
73274817307e9baf478abdd2e6e73bab0ab26ecc,26.737000000000002
af6c4e9ec5b12de767977306416bd0d9447d310d,466.461
7b309e8114f95274ac95aad6697df953fce1d861,447.8079792756339
354a476d6cc00db02bbe4bacbebe0298c14b9926,23.987999999999996
1129f19bd9bdda52f995bbbc88ac1d7b2c7b10d4,435.49999999999994
adcb305091a3f8b4a9771362caaae7d2b39465c2,457.45997927563394
3b08ec5615162eeef39ddf97c305601f8d6be53c,635.9619792756343
dd8bf6ed8a7291b0bac35478a7d4812939478898,516.3419999999999
298c9c61c87385c00c8eaa4192d153a8d059e411,431.5830000000002
df79eec536e5028c8774e72b5ed0ea72ee8f63b5,8.163
64449fe7c928f02f796c5b0d527c681b537f7859,428.703
bfaa66d24544cca4105e4364d9228bb8dc61c14a,8.163
62d6fdccdcae41351a63bcd346eb65178c0481f1,31.679000000000006
5b4105ad5fc607cdcd25108cdb499ec0c7f7cd5c,556.016
f0d08da594cee151c351acda8e05cedb7aa8f2e6,531.2549999999997
cd2030092aacaa9580845fc92189ad3bc1a88129,404.20000000000005
1372e1ae0bd729de3f59baae76f62b02b73b21ac,457.3809585512682
3a74629fd3af085f644ada2fd31359de263dc95d,450.9230000000001
c5c4d066740c70017879a186e3df0b148edb1785,424.85600000000005
93622845055ef268067ee6964763aff9683e8360,427.80299999999994
5201a5f9e394334dc5fd4a496f8f50e6208d19e7,437.51099999999985
7e760b93b2a189673c81aff7015aca45b4f50f3e,450.0930000000001
eaa1a34e13b8a09212e41da38d9aeb156cdb67ec,22.913999999999998
e4e972daa04fa516a7faddc8f3a9051fa1a3ef73,419.19000000000005
04013eb3b9f5e047e3c384cbc124d6be434890c1,422.9610000000001
da0d4b43fd0c5896ab67944d72aa269aa842668e,585.655
27b0ea08fbfdf0ab929e8910fb53de7f2d38e027,449.495
bf751d79db8096cf876ac75002003bf2a7da2035,432.751
6e85f5878fde0da41bcbdeb1050e561c334bc31f,29.737
726af52ecc5309864376cfbb79843e4d9bc67eb0,510.026
cdad5bfc0354572880fa799d9a0af784137de4a0,11.783
ab662cdba1df0e1c825e0a4ee853ba1e1cbc93b7,478.74599999999987
9cb5797ed8f7ede425ba307f769774b42460774c,467.10699999999997
ac75c3f733f769455017ffdcf9b4ef75af3f853b,457.1929999999998
8c408798149631973f52a14f363b604349f3425d,570.0609999999999
b2994317d9802cb04c018f57f863aaa6fae7a2b7,28.386000000000003
0f1c44bdb576aa13a22627c4415521e2a68398e9,11.783
b04c28955fd0f07bf69fc01d69aed8d166814b31,442.9570000000001
8526e4bbbef79ed45f772a3cf3f872feca4b2c78,473.43800000000033
fa2603e1077c05493a48a74c6365a8d938b9bb58,455.9238756538044
0432abb93e94758393c78d674c53761c8e7547b2,412.30999999999995
49b0b691c0182295bc83ac4cc9d50a64a5848c0d,507.425
40e4c903604e672a031abf55a0e9d0be2499e19d,532.4190000000002
954ace12d31d77ef4ea626ea92bdeb925fd6e5ae,547.2160000000003
ae275ec587fa99cbc535a14b099e9a53418ad6f5,606.6419999999999
a40bcb038126e8fcc18613587d349c451b17495e,646.347
9b19bbaedd6ecaef988bef930c5793119b19dc00,468.51599999999985
62d3a19afc54c1410e6e771ea29b909f8796cdcc,23.05
d20057efa140f475a2ab2abe27411b82e8da0e5e,31.665
96e1a9ae54f3094c2837def24b35651fd65b7683,28.386999999999997
3d6a4ab1849805f82b0f394f9a4fa437f4b32ac3,431.6639999999998
6be58e40bbd01a8ac4d505fbd0365dd83af28e95,462.93600000000004
f97828327a4314a4678a907d32d289e43235a80f,8.155
46ef075a91ce3096159d24ef137e502955a2e92a,448.93600000000015
525cdb6a9a5f67818cf00847195ba88f8fe91978,23.02
0fd2ebb2cba41467a2f1f064879e27c14671db11,433.24900000000014
1a4a64788e42e62aebaf976e118e4312f271be20,528.8519585512681
53c0a7d0d86fd533212fc581cf32c5cccadc294a,8.163
176bc8dd43cac4ba6a6d6a02ffdff69f551753ea,513.7329792756341
fb888df8e882e6c0d8422fbd16748fe087fba56a,35.277
6c508375be3ebcb0b6c52551760aebf3b08eeb9a,478.2989792756338
268cf78cf0732bf2305b70f7e0d213f9d4426fb9,27.345
d920d310fa85f5d607cddd3f366d1fb4901372da,476.5506891345109
362d6b57494e38fdb9d8081c65fcf4c95e1d1bd7,505.453
15eee3ac96dc71dc59f1b5347631950a6c8fd4cd,11.783
ba01e15e5a2f24d0dd9b724618655a329ad61213,436.1299792756343
dbeac2f05498472ec708163898309999efef03f2,402.1660000000001
31782322f561ad5f596f6ae148c8204fad23705f,24.47
bfd9561d59f723b856dbcc1ce674e11bba238a99,22.406999999999996
f9e9ba7cde4ffc2fe5abfac27bd6d9cb5111ba88,544.6069999999996
8b8e4fa6082f26f5676d2a45314fc89dcdad7076,455.315
825b9a5eb0d8725082051b41e082aed01dc9be7e,433.413
67d77c90ad21e26bfc94677547f6910b01dc1d32,449.60200000000003
5f6469e64a6bbc1d2ec35b37e18cb0a1f770776b,8.163
74271d115ce6ed32aa2aa834385200a606c62bce,401.3809999999999
6efd349903f7b391b6f920cc76de7b507258a8c9,445.09200000000004
e85ffa10d21d03b9b4e925b5808dde341be4a62e,28.419
c0934de7b64b1ea909ce77c97580606e18936874,609.7770000000003
f81906feca10f1eeb5153e9f662a06040dc795c9,519.8619999999997
18aa57fa1865b2c449bcd32f44cec2cfd4d3fb53,444.73699999999985
2ad02e38865830766bb87531dcb154852364eb39,516.2430000000002
e2a2e25e4621145f30dd816bb0524080d0d0fe6e,28.250999999999994
f986cc713f62755c8e4e47a388f9775fe2f46b40,438.1870000000001
143481c553f2f07d71a7b02d4364cf716eb213c3,533.4560000000002
7c2c0ca131808098924fa3305efe67029c95e527,491.37697927563414
862074b9b6dcb5e90476279725b9d0aa991f1e86,449.6009999999998
a5873b09206a34e65ff84c5d12d27998701220b4,408.9359999999999
cc57d8d2de26ada1e07617bd66f8fd3f61f8b1ba,437.5209999999997
cd532929efcd6be773ba62fc83c631a77eb24e94,679.1659999999999
64a70bc39c408304ecb8e572765315a3896ff833,499.8000000000001
5573caf7f47589820461e64565f85c11bf9f122b,457.8009999999998
3d53dc66f180761ba5e2d28a300c8ef057d9ea7c,551.472
e7f989fad23aa525007003e7d1382ae56c9947f5,446.87600000000003
44b8f6f734d554fec0da2e60da8d27868798c802,457.962958551268
ae0ce3518210a23804d30a83c92f5c2da6fe1382,26.56
34d6082a74330b3f5bc565fc573674afaa03f661,802.2230000000003
d25c087f96c3997d6328b953d4a710d27ef5838a,490.3739999999998
0e916480daf872f3cfd63c9decda513616804b6a,21.675
0aaabaee1a7130f1a6522f42e2cef0aaa3aa868c,23.02
1fc2ba4ee56a9fbd8fe1aaebbd17687e789e56ba,471.13291710253617
e447d3f2d58677fd267d7a03f501ef642a1d4e06,437.9389999999998
fbe1950b1a096572f21ea11345473fefcba6c84c,472.5889378269021
e4dd5ac3ce6b422fba0210f939d5a23dbe4abd4d,31.701999999999998
c2254381cb8e8019e54099ee35eeb5fe7216f9a0,477.64099999999985
e34e38ff42f2e49861b2ba1efdf8c5f107f05fb3,23.576000000000004
48bb95f95bf1597bd67366fb50610ada3df98863,429.32
51ae593280f360e68b5400abcbb0d37f1ecade71,853.3179999999996
beda1ea661a72dd2f6014bc2103b0e3fdbf9cc12,26.861000000000004
d306f972ccb66cdd4b336af47af14e1bf8240cec,29.636999999999997
8a1a696322f3f7e0861982fbca06cdbb039832d9,23.915
6058199e6bda1e0af51a1186b65ff76d4fe4035c,511.3900000000002
9ce7d4b53bf2eb3cad027dafeb62d9de6632a2c3,434.4059999999999
31a4df5d818242efa0d50309c9bd5e503d3811fe,444.0830000000001
89c71043264315c4e0eea0f8775363a12dc82061,409.0819999999998
81d76646552b14b85adb5d258e5a135fd7ddb86a,465.4799999999999
33de6b4f2bd10a91eb624b8d76424b8264d29a8d,25.464000000000002
b63eff83ebc02e1bc7a73477edda3b76a05571b6,31.320999999999998
c4a3b96cff4393b06246604527f1a558ad8b66b3,540.1169999999997
dc284de80ad0db4a78bee253f995f0920e340cfa,20.878
45eab0d008b4971810ca4b2d7b735916d9991a9a,655.4839999999997
982fd0566d5924b506fe1477fda3513984c4c702,527.342
071406b9fa1692facfb35f7a9ce5106eae4ef6d1,498.44700000000006
4edfc1f4a0e7eb1d527d38c7bb3d3dddf6236042,444.8190000000001
dd6b231790b9a80f5d1d6ee8aa5796249f008d50,28.368000000000002
8cadd025151167286941b7d4f113e0335e046bbb,574.5699999999999
412696b14eed4da0a81260862fbe1855d8fc75a1,29.737
6629196865947bb489338e3fa1c9f0e56614ee72,495.9649792756341
b11e9bf8d068464d8d1ecef81cad5c24a3dd1d44,434.94299999999976
bff7d200b32aa005540af908fb325a46ca9bb742,433.091
22a2734a900eec40dd32ef379894cfafe40c63c6,27.345
edfe4f7961749b29d0bcb06933f1a8710846e116,42.942
5d42040f9935aff1dabc32c4f5a578148138e1af,431.90697927563417
bd01964e27b0e530ca458b382b07493aeb48a2ef,423.99199999999985
6588cdc7aef843b1775104bc38017bb3f808c7bc,446.6740000000001
8f355ce069b6da0b9a1f6890136dc7d7e1b00c44,569.835
1d705b7b461dfd626645d5df319ab733c1c1ca73,492.9509585512685
106b58912414f794e754883865bf6e4cf68adfbc,468.866
308f5a51e95317261a7d66fa83feaf3504542cbe,148.915
973c923e39db780e329a64c6049dc85d9be17978,421.51999999999987
19dd82f8d74cf3f076d24e9985dae14d95a9318a,56.240979275634054
0f5367ce6b0a0245b9a7d75b6e2321a092f2596c,454.14
7f9879b40a268318e2a969e73156aa9df7a48c13,551.5839999999998
3060b85e8d3e20b11f4391e64c6f916cede388c5,8.163
866d7784ed1380003929da44f965aef9339702f9,581.1148756538047
1b360e9099f37b95fd6fcf5fbcae9040dd2ec08c,454.0629171025362
032ef02de121b7ab5f2ee4ffab719f464050f862,25.416999999999998
68040110ffe6ecacbbff5e21086c8c416132a22c,25.464000000000002
f66562b958e6349449b87fea0a01fab214f6ec8b,393.26200000000017
beefc7a89a2d9882e5983d80e356f8b7c23994f7,455.2050000000001
82d7709a8445664e93038482fbfee478e8a40273,464.99897927563404
e3929d32c498f8e45ae326017cf7c60308880d94,626.1330000000005
9da35674034a0a1373298436fdfb2f1d840a6da2,430.73199999999997
6d980e58439452168c46e569c5671e7820d0800b,29.737
0c48aad5141a6d61b2669d5c06360ecb9e8cba72,427.0449999999999
2f8e05c2d702db25093589b14295ab88abf009e0,29.737
407861b22074fd4b864404e8ef0942947c9ec7d7,26.834
d426e04457c4fc8b4068a7da6805a7ab8e07224d,456.3439999999998
70aa6679bdb9627324f6626534a7709cdcbdb0f8,29.636999999999997
f5c04dc290d6706af8214800e25be19129dc9f7b,441.91600000000005
cd20ace0b8fb57cecb028764042f1c7851d39507,442.37800000000004
eb5f0ef501357740c2ac626bf1ce233475aa47af,472.7409378269022
0c64cd60003cdf47cf40d2f0ecd0a858eda864bf,12.186999999999998
383f9cdf1c3d46a2cd312345792cf74f15e4b746,543.2019999999998
c31fd3dfea200ab6d0b9c0cebad46b71a75bd0f8,28.134000000000004
fe23ba819708fa369addcf9e6dcc7657cab3a96a,483.52097927563403
ff9b660a4b5cec9244456ee346b17eaa0e891c5c,626.5700000000002
c4e415962974bee4963519523194e05c3638dd39,26.737000000000002
d50835b7ccba559c85daac789b52a4dd31e98eb9,46.07
b0e8139fa43e8c764878dcd69f3548d74353d838,457.07099999999974
e023d054a9a69d221946660afd3b8cabfcd05230,29.701999999999998
9284a89fdbdd88fe9877dad42e9984e7e2484e20,461.5380000000002
f4c4cee74ce9ede036564ef9b80aba39c768e126,407.1159999999998
b1b16d232ac65293996ef45fcac75a0fca3e7325,32.543
b8fb9eb73a9f599896d49678bdab39e07479b2ba,441.68999999999994
c04b0546f83b9eb90d11ca7597181b9ef956a80a,25.76
bee771ff249f080561ad1b67c3a0050a3ab89b32,470.5730000000003
b1cb99c8b63b442384c0af490ca27366e5a91489,23.081999999999997
809ec35d37a181001a42e6340709505e78a2c577,447.0769999999998
67da0b704f0c6cc6037509ab516aaaf58fd950b0,456.49100000000004
53a43fbdde0c7189e80b0eb49689cc0c076a78a4,445.787
4617bca8992d06315c5592eb69d2493ac7ddf543,12.211999999999998
60290f6053f0e9a625bc9d2f699ca507e8985292,431.2499999999998
1ac7d9f17dad3ee282009fcb7fd7d2f01e2d37e7,465.96195855126825
89d16717c0a898a0955477e778e309036aa6e584,27.193
151d112bc6f05c1069b4b743f73f92a08826741e,25.181000000000004
a90416a3b247048aaff99c5f2f88a45e2dc20046,24.004
4dff8608a5941c894c2f71aae910da722b5b2b2d,423.88599999999974
67833093fd0fde740199378acf55c33de750736f,477.105
23c6b7ea47102c0ba28ac805a03304d515494ecd,518.7419999999998
685dca4c01dd7f08db01bc8225f58e9fe0d2a4e8,27.892
1cd22b8d1afa3cb766a863c1bd25c5f2e724fd17,445.59000000000015
68b155dada9a40aafaaa7714e063a432dd8275d6,416.88899999999995
bd21086734939a7c2bc239854d12d7b8b2009fd6,20.878
4b324a03dd0297c66f2f390ab58e6c3c3b6fae16,567.0920000000001
04df4468d9913083f7984969a8b2892f210b4193,429.93800000000005
cc2a0d12abf9b0917d668bec85e91fafddac7c45,552.1869378269021
3c5e07f1980f7cd16cd801e5f1b4f02825274201,28.995
e9b1849607e9d8ab47b7fc39be369805313dda59,427.62299999999965
f4908c99ff49fb68410ac0d479e7def865dbff16,22.498
4fd6d0176a158a7e6c0e74ab3b5559ffad569413,8.163
8919315667eed33ef7df11b0dcfc40d6d69163b8,22.929000000000002
0adec45c06749fe632ed2304c345b14418d15871,24.48
95a22a438d6ae5aae37830d6a7fc74e75fc981af,416.82300000000015
27584421ac81833fb4ccf564a6fcdd4ac2b698be,556.9519792756342
e720fd525ae844a709b93fdb28f7914c48d8160d,505.30099999999993
24fa503c4c1225e71a37fe92b354c626e099cbb6,629.300917102536
6af857c10637e8e60ee8723080d306cf45181a2f,607.025
4c8cc2e4ccbeb7ebe304ef51a89d671063a12b43,8.155
32901dff0d1bb61b99d0a34d55ef3c5c6b7bc30e,454.63699999999994
fe61cad7894d78b02178a3eb5ec99ffdb5351160,28.238000000000003
b47ef6a5c4acfbd675d3b3946bc23a9749703fdd,27.892
ddb9f7681e4b80dfff9ee296444d1294f55dd13c,454.4069999999998
3a9507cc35b592af5172dd8ebb28cc89827e3f68,430.5520000000002
132375a118767bda43cef7d17fb9ee7e3910fda6,41.553000000000004
551f1885fa0f60bb05f612a39cafe53130ac961e,435.01899999999995
399626499b7dfe518b8a4a57b801dae132f325db,22.498
cc3750ac71c85cc688659b3eb20dc112738eb623,746.645
04239f2bf72cdc7e72a1c7a90711df6fc5f26da5,424.93899999999996
9c87e30e40e82eba487a7fb0b594eb881db74389,399.69999999999976
dfa9e94c4a431aff8ee89b047cc66d0c7e44988b,25.827
eb13a10d11465081642b5ae93ad1867dcd2d3b1e,445.993979275634
f3931aca05bc6c99fe0c03619fc54098c0c515ef,29.636999999999997
16f6526457cc7d849c2a9829efa0e021c78353f0,501.9590000000002
74b0cbfbe74747c9780b564db3e624d3c19878a2,456.64095855126834
fc67a6d22a9d1beadaf42cd714789d5749800b19,436.1990000000002
d0c7acbad13d292e637f23633da232e29186e20c,440.506
b921a4ac834cc1109c06e7c1de9439c0daf16e06,526.3429585512681
e31ee5529458da77ca3239ca06f64465e737e454,434.64599999999996
7ca31b15ef53fe8e730b6e8ee804a78d8f823b4d,23.915
5c3b77931dd97f17e14c3bbf205173d36f09c6f0,496.20397927563414
07b1e3e8c1f33a4b6095ba6b1d17a147082a388f,514.317709858877
b095a86f58a41adaf4197caac4b38de0a96a4058,144.94793782690218
05a25962f9f30d8544842ec3d79244e99d11017b,666.3909999999996
458f801c533d802e3655e9bbced52ee22826f197,502.8519999999998
03e6a7ed0af5b24ea57bb1bb6f37b17047637356,456.1530000000002
293ffd1359a352518d31928214161b644128851e,522.8309999999998
95068b8d72613d8b51b22243060dd50a498e4dbf,460.92191710253616
ab27d902b2db2bcaf5392dbc510e7e2e361d0e0d,412.51299999999975
bf222e2161bef0e4bbbdd1e6afd8850d926aeea4,459.011958551268
758e005c28f680380e79d7935f29ce42c3b49dfe,501.07589637817017
881348d182c96239cf7f78a13cefa5adb47fb752,20.787
e3fa80e14d38fffa4d278d65edd2c32b24019a9d,476.8339378269022
88bf2ee39f502979c06148c8ed9ad29b2df033a0,20.297
52a23c1eb5ea201859a91a6cb70114032878f7da,427.8129999999998
b9f5a1dead337185a7e8d1ed7b23e66bb1ef527a,535.0400000000002
7361dcd9f215eaa06f5ebb15438e19a7113cee0a,21.675
